Date,Time,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%)
11/14/2021,20:00:00,11.7,55,0.94,1047.700213,1,1,78,82
11/14/2021,21:00:00,11.7,50,0.94,952.4547391,1,1,76,93
11/14/2021,22:00:00,11.7,44,0.94,838.1601704,1,1,76,93
11/14/2021,23:00:00,11.7,44,0.94,838.1601704,1,1,76,93
11/15/2021,0:00:00,11.6,82,0.99,1631.051461,0,1,80,89
11/15/2021,1:00:00,11.6,82,0.99,1631.051461,0,1,80,89
11/15/2021,2:00:00,11.6,67,0.99,1332.688389,0,1,80,89
11/15/2021,3:00:00,11.6,67,0.99,1332.688389,0,1,82,67
11/15/2021,4:00:00,11.6,67,0.99,1332.688389,0,1,82,67
11/15/2021,5:00:00,11.5,68,0.99,1340.919094,0,1,82,67
11/15/2021,6:00:00,11.5,100,0.99,1971.939844,0,1,88,53
11/15/2021,7:00:00,11.5,103,0.99,2031.09804,0,1,88,53
11/15/2021,8:00:00,11.5,78,0.99,1538.113079,0,1,88,53
11/15/2021,9:00:00,11.5,100,0.99,1971.939844,0,1,86,56
11/15/2021,10:00:00,11.6,108,0.99,2148.214119,0,1,86,56
11/15/2021,11:00:00,11.6,98,0.99,1949.305404,0,1,86,56
11/15/2021,12:00:00,11.6,98,0.99,1949.305404,0,1,81,78
11/15/2021,13:00:00,11.6,91,0.99,1810.069304,0,1,81,78
11/15/2021,14:00:00,11.6,87,0.99,1730.505818,0,1,81,78
11/15/2021,15:00:00,11.7,87,0.99,1745.423972,0,1,80,87
11/15/2021,16:00:00,11.6,84,0.99,1670.833204,0,1,80,87
11/15/2021,17:00:00,11.5,74,0.99,1459.235485,0,1,80,87
11/15/2021,18:00:00,11.7,62,0.99,1243.865359,0,1,77,91
11/15/2021,19:00:00,11.7,62,0.99,1243.865359,0,1,77,91
11/15/2021,20:00:00,11.7,54,0.99,1083.366603,0,1,77,91
11/15/2021,21:00:00,11.7,52,0.99,1043.241914,0,1,75,93
11/15/2021,22:00:00,11.8,48,0.99,971.2232416,0,1,75,93
11/15/2021,23:00:00,11.8,46,0.99,930.7556066,0,1,75,93
11/16/2021,0:00:00,11.7,44,0.77,686.5780119,0,1,77,93
11/16/2021,1:00:00,11.7,44,0.77,686.5780119,0,1,77,93
11/16/2021,2:00:00,11.7,44,0.77,686.5780119,0,1,77,93
11/16/2021,3:00:00,11.7,44,0.77,686.5780119,0,1,86,83
11/16/2021,4:00:00,11.6,62,0.77,959.1820244,0,1,86,83
11/16/2021,5:00:00,11.6,70,0.77,1082.947447,0,1,86,83
11/16/2021,6:00:00,11.5,74,0.77,1134.960933,0,1,86,62
11/16/2021,7:00:00,11.5,72,0.77,1104.286313,0,1,86,62
11/16/2021,8:00:00,11.4,72,0.77,1094.683823,0,1,86,62
11/16/2021,9:00:00,11.4,72,0.77,1094.683823,0,1,84,75
11/16/2021,10:00:00,11.4,70,0.77,1064.275939,0,1,84,75
11/16/2021,11:00:00,11.4,68,0.77,1033.868055,0,1,84,75
11/16/2021,12:00:00,11.5,66,0.77,1012.262453,0,1,80,85
11/16/2021,13:00:00,11.5,68,0.77,1042.937073,0,1,80,85
11/16/2021,14:00:00,11.8,70,0.77,1101.618955,0,1,80,85
11/16/2021,15:00:00,11.5,66,0.77,1012.262453,0,1,79,90
11/16/2021,16:00:00,11.5,86,0.77,1319.008651,0,1,79,90
11/16/2021,17:00:00,11.6,90,0.77,1392.361003,0,1,79,90
11/16/2021,18:00:00,11.6,62,0.77,959.1820244,0,1,78,90
11/16/2021,19:00:00,11.6,61,0.77,943.7113466,0,1,78,90
11/16/2021,20:00:00,11.6,59,0.77,912.769991,0,1,78,90
11/16/2021,21:00:00,11.7,56,0.77,873.8265606,0,1,77,91
11/16/2021,22:00:00,11.7,52,0.77,811.4103777,0,1,77,91
11/16/2021,23:00:00,11.7,47,0.77,733.3901491,0,1,77,91
11/17/2021,0:00:00,11.7,72,0.85,1240.21766,0,1,80,90
11/17/2021,1:00:00,11.7,72,0.85,1240.21766,0,1,80,90
11/17/2021,2:00:00,11.7,72,0.85,1240.21766,0,1,80,90
11/17/2021,3:00:00,11.7,72,0.85,1240.21766,0,1,87,56
11/17/2021,4:00:00,11.6,72,0.85,1229.617509,0,1,87,56
11/17/2021,5:00:00,11.5,76,0.85,1286.740545,0,1,87,56
11/17/2021,6:00:00,11.4,78,0.85,1309.118641,0,1,87,52
11/17/2021,7:00:00,11.4,84,0.85,1409.820075,0,1,87,52
11/17/2021,8:00:00,11.5,78,0.85,1320.602138,0,1,87,52
11/17/2021,9:00:00,11.4,90,0.85,1510.521509,0,1,86,61
11/17/2021,10:00:00,11.4,90,0.85,1510.521509,0,1,86,61
11/17/2021,11:00:00,11.5,78,0.85,1320.602138,0,1,86,61
11/17/2021,12:00:00,11.7,78,0.85,1343.569132,0,1,82,84
11/17/2021,13:00:00,11.7,78,0.85,1343.569132,0,1,82,84
11/17/2021,14:00:00,11.7,84,0.85,1446.920604,0,1,82,84
11/17/2021,15:00:00,11.7,84,0.85,1446.920604,0,1,80,88
11/17/2021,16:00:00,11.5,107,0.85,1811.595241,0,1,80,88
11/17/2021,17:00:00,11.6,66,0.85,1127.149384,0,1,80,88
11/17/2021,18:00:00,11.4,62,0.85,1040.581484,0,1,78,91
11/17/2021,19:00:00,11.6,61,0.85,1041.759279,0,1,78,91
11/17/2021,20:00:00,11.6,59,0.85,1007.603237,0,1,78,91
11/17/2021,21:00:00,11.6,56,0.85,956.3691739,0,1,78,92
11/17/2021,22:00:00,11.6,51,0.85,870.9790691,0,1,78,92
11/17/2021,23:00:00,11.6,46,0.85,785.5889643,0,1,78,92
11/18/2021,0:00:00,11.6,82,0.93,1532.199857,0,1,81,89
11/18/2021,1:00:00,11.6,82,0.93,1532.199857,0,1,81,89
11/18/2021,2:00:00,11.6,82,0.93,1532.199857,0,1,81,89
11/18/2021,3:00:00,11.6,82,0.93,1532.199857,0,1,86,63
11/18/2021,4:00:00,11.4,82,0.93,1505.782618,0,1,86,63
11/18/2021,5:00:00,11.3,83,0.93,1510.776121,0,1,86,63
11/18/2021,6:00:00,11.6,84,0.93,1569.570585,0,1,88,53
11/18/2021,7:00:00,11.6,89,0.93,1662.997406,0,1,88,53
11/18/2021,8:00:00,11.5,96,0.93,1778.331205,0,1,88,53
11/18/2021,9:00:00,11.7,84,0.93,1583.101366,0,1,80,87
11/18/2021,10:00:00,11.7,79,0.93,1488.869142,0,1,80,87
11/18/2021,11:00:00,11.7,79,0.93,1488.869142,0,1,80,87
11/18/2021,12:00:00,11.8,81,0.93,1539.609571,0,1,78,90
11/18/2021,13:00:00,11.2,81,0.93,1461.324338,0,1,78,90
11/18/2021,14:00:00,11.6,79,0.93,1476.143765,0,1,78,90
11/18/2021,15:00:00,11.7,81,0.93,1526.562032,0,1,79,92
11/18/2021,16:00:00,11.7,81,0.93,1526.562032,0,1,79,92
11/18/2021,17:00:00,11.6,81,0.93,1513.514493,0,1,79,92
11/18/2021,18:00:00,11.5,61,0.93,1129.981287,0,1,75,88
11/18/2021,19:00:00,11.5,61,0.93,1129.981287,0,1,75,88
11/18/2021,20:00:00,11.5,57,0.93,1055.884153,0,1,75,88
11/18/2021,21:00:00,11.5,52,0.93,963.2627361,0,1,75,88
11/18/2021,22:00:00,11.6,45,0.93,840.841385,0,1,75,88
11/18/2021,23:00:00,11.6,45,0.93,840.841385,0,1,75,88
11/19/2021,0:00:00,11.6,70,0.84,1181.397215,0,1,77,75
11/19/2021,1:00:00,11.8,70,0.84,1201.766132,0,1,77,75
11/19/2021,2:00:00,11.6,70,0.84,1181.397215,0,1,77,75
11/19/2021,3:00:00,11.5,74,0.84,1238.139199,0,1,85,59
11/19/2021,4:00:00,11.5,75,0.84,1254.87081,0,1,85,59
11/19/2021,5:00:00,11.4,79,0.84,1310.303364,0,1,85,59
11/19/2021,6:00:00,11.4,78,0.84,1293.717246,0,1,86,53
11/19/2021,7:00:00,11.4,86,0.84,1426.406194,0,1,86,53
11/19/2021,8:00:00,11.8,99,0.84,1699.640673,0,1,86,53
11/19/2021,9:00:00,11.6,79,0.84,1333.291142,0,1,84,61
11/19/2021,10:00:00,11.7,77,0.84,1310.739841,0,1,84,61
11/19/2021,11:00:00,11.5,67,0.84,1121.017924,0,1,84,61
11/19/2021,12:00:00,11.4,67,0.84,1111.269942,0,1,80,84
11/19/2021,13:00:00,11.4,78,0.84,1293.717246,0,1,80,84
11/19/2021,14:00:00,11.5,77,0.84,1288.334032,0,1,80,84
11/19/2021,15:00:00,11.5,67,0.84,1121.017924,0,1,78,88
11/19/2021,16:00:00,11.4,67,0.84,1111.269942,0,1,78,88
11/19/2021,17:00:00,11.6,79,0.84,1333.291142,0,1,78,88
11/19/2021,18:00:00,11.6,61,0.84,1029.503287,0,1,77,88
11/19/2021,19:00:00,11.6,59,0.84,995.7490811,0,1,77,88
11/19/2021,20:00:00,11.6,57,0.84,961.9948749,0,1,77,88
11/19/2021,21:00:00,11.6,52,0.84,877.6093596,0,1,77,90
11/19/2021,22:00:00,11.6,50,0.84,843.8551534,0,1,77,90
11/19/2021,23:00:00,11.6,47,0.84,793.2238442,0,1,77,90
11/20/2021,0:00:00,11.6,70,0.86,1209.52572,0,1,80,81
11/20/2021,1:00:00,11.6,70,0.86,1209.52572,0,1,80,81
11/20/2021,2:00:00,11.6,70,0.86,1209.52572,0,1,80,81
11/20/2021,3:00:00,11.6,70,0.86,1209.52572,0,1,82,70
11/20/2021,4:00:00,11.6,74,0.86,1278.641475,0,1,82,70
11/20/2021,5:00:00,11.5,74,0.86,1267.618704,0,1,82,70
11/20/2021,6:00:00,11.4,84,0.86,1426.406194,0,1,84,60
11/20/2021,7:00:00,11.4,78,0.86,1324.520037,0,1,84,60
11/20/2021,8:00:00,11.7,74,0.86,1289.664247,0,1,84,60
11/20/2021,9:00:00,11.7,76,0.86,1324.520037,0,1,82,60
11/20/2021,10:00:00,11.7,74,0.86,1289.664247,0,1,82,60
11/20/2021,11:00:00,11.5,74,0.86,1267.618704,0,1,82,60
11/20/2021,12:00:00,11.5,74,0.86,1267.618704,0,1,80,78
11/20/2021,13:00:00,11.5,74,0.86,1267.618704,0,1,80,78
11/20/2021,14:00:00,11.5,74,0.86,1267.618704,0,1,80,78
11/20/2021,15:00:00,11.5,74,0.86,1267.618704,0,1,78,86
11/20/2021,16:00:00,11.7,74,0.86,1289.664247,0,1,78,86
11/20/2021,17:00:00,11.8,67,0.86,1177.649057,0,1,78,86
11/20/2021,18:00:00,11.5,62,0.86,1062.058914,0,1,78,86
11/20/2021,19:00:00,11.6,59,0.86,1019.457393,0,1,76,93
11/20/2021,20:00:00,11.6,57,0.86,984.8995148,0,1,76,93
11/20/2021,21:00:00,11.6,54,0.86,933.0626982,0,1,76,93
11/20/2021,22:00:00,11.6,49,0.86,846.668004,0,1,76,93
11/20/2021,23:00:00,11.7,47,0.86,819.1110756,0,1,76,93
11/21/2021,0:00:00,11.6,77,0.87,1345.94897,1,1,80,83
11/21/2021,1:00:00,11.6,77,0.87,1345.94897,1,1,80,83
11/21/2021,2:00:00,11.6,77,0.87,1345.94897,1,1,80,83
11/21/2021,3:00:00,11.6,77,0.87,1345.94897,1,1,88,53
11/21/2021,4:00:00,11.6,77,0.87,1345.94897,1,1,88,53
11/21/2021,5:00:00,11.5,82,0.87,1420.991803,1,1,88,53
11/21/2021,6:00:00,11.5,82,0.87,1420.991803,1,1,88,50
11/21/2021,7:00:00,11.4,82,0.87,1408.635353,1,1,88,50
11/21/2021,8:00:00,11.6,88,0.87,1538.227394,1,1,88,50
11/21/2021,9:00:00,11.6,89,0.87,1555.707251,1,1,84,65
11/21/2021,10:00:00,11.7,93,0.87,1639.640701,1,1,84,65
11/21/2021,11:00:00,11.7,93,0.87,1639.640701,1,1,84,65
11/21/2021,12:00:00,11.7,88,0.87,1551.487975,1,1,80,82
11/21/2021,13:00:00,11.8,86,0.87,1529.186089,1,1,80,82
11/21/2021,14:00:00,11.8,84,0.87,1493.623622,1,1,80,82
11/21/2021,15:00:00,11.8,84,0.87,1493.623622,1,1,80,85
11/21/2021,16:00:00,11.7,86,0.87,1516.226885,1,1,80,85
11/21/2021,17:00:00,11.4,89,0.87,1528.884712,1,1,80,85
11/21/2021,18:00:00,11.5,75,0.87,1299.687625,1,1,77,90
11/21/2021,19:00:00,11.6,75,0.87,1310.989256,1,1,77,90
11/21/2021,20:00:00,11.6,74,0.87,1293.509399,1,1,77,90
11/21/2021,21:00:00,11.6,79,0.87,1380.908683,1,1,77,90
11/21/2021,22:00:00,11.6,71,0.87,1241.069829,1,1,77,90
11/21/2021,23:00:00,11.8,70,0.87,1244.686351,1,1,77,90
11/22/2021,0:00:00,11.5,70,0.93,1296.699837,0,1,78,91
11/22/2021,1:00:00,11.5,70,0.93,1296.699837,0,1,78,91
11/22/2021,2:00:00,11.5,70,0.93,1296.699837,0,1,78,91
11/22/2021,3:00:00,11.5,70,0.93,1296.699837,0,1,84,73
11/22/2021,4:00:00,11.4,70,0.93,1285.424186,0,1,84,73
11/22/2021,5:00:00,11.4,71,0.93,1303.787389,0,1,84,73
11/22/2021,6:00:00,11.6,72,0.93,1345.346216,0,1,89,56
11/22/2021,7:00:00,11.6,94,0.93,1756.424227,0,1,89,56
11/22/2021,8:00:00,11.6,96,0.93,1793.794955,0,1,89,56
11/22/2021,9:00:00,11.6,84,0.93,1569.570585,0,1,85,60
11/22/2021,10:00:00,11.6,74,0.93,1382.716944,0,1,85,60
11/22/2021,11:00:00,11.6,70,0.93,1307.975488,0,1,85,60
11/22/2021,12:00:00,11.6,68,0.93,1270.60476,0,1,80,82
11/22/2021,13:00:00,11.6,68,0.93,1270.60476,0,1,80,82
11/22/2021,14:00:00,11.6,70,0.93,1307.975488,0,1,80,82
11/22/2021,15:00:00,11.4,76,0.93,1395.603402,0,1,79,90
11/22/2021,16:00:00,11.4,76,0.93,1395.603402,0,1,79,90
11/22/2021,17:00:00,11.5,84,0.93,1556.039805,0,1,79,90
11/22/2021,18:00:00,11.5,63,0.93,1167.029853,0,1,77,88
11/22/2021,19:00:00,11.6,60,0.93,1121.121847,0,1,77,88
11/22/2021,20:00:00,11.6,58,0.93,1083.751118,0,1,77,88
11/22/2021,21:00:00,11.6,55,0.93,1027.695026,0,1,77,91
11/22/2021,22:00:00,11.6,50,0.93,934.2682056,0,1,77,91
11/22/2021,23:00:00,11.7,46,0.93,866.9364625,0,1,77,91
11/23/2021,0:00:00,11.6,70,0.94,1322.03974,0,1,79,90
11/23/2021,1:00:00,11.6,70,0.94,1322.03974,0,1,79,90
11/23/2021,2:00:00,11.5,70,0.94,1310.642846,0,1,79,90
11/23/2021,3:00:00,11.5,70,0.94,1310.642846,0,1,79,88
11/23/2021,4:00:00,11.5,68,0.94,1273.195908,0,1,79,88
11/23/2021,5:00:00,11.4,79,0.94,1466.29186,0,1,79,88
11/23/2021,6:00:00,11.5,87,0.94,1628.941823,0,1,83,59
11/23/2021,7:00:00,11.5,87,0.94,1628.941823,0,1,83,59
11/23/2021,8:00:00,11.6,81,0.94,1529.788842,0,1,83,59
11/23/2021,9:00:00,11.6,80,0.94,1510.90256,0,1,83,67
11/23/2021,10:00:00,11.5,105,0.94,1965.964269,0,1,83,67
11/23/2021,11:00:00,11.5,105,0.94,1965.964269,0,1,83,67
11/23/2021,12:00:00,11.5,105,0.94,1965.964269,0,1,79,90
11/23/2021,13:00:00,11.6,105,0.94,1983.059611,0,1,79,90
11/23/2021,14:00:00,11.6,105,0.94,1983.059611,0,1,79,90
11/23/2021,15:00:00,11.5,107,0.94,2003.411208,0,1,77,90
11/23/2021,16:00:00,11.5,107,0.94,2003.411208,0,1,77,90
11/23/2021,17:00:00,11.6,95,0.94,1794.196791,0,1,77,90
11/23/2021,18:00:00,11.6,63,0.94,1189.835766,0,1,79,90
11/23/2021,19:00:00,11.6,60,0.94,1133.17692,0,1,79,90
11/23/2021,20:00:00,11.6,57,0.94,1076.518074,0,1,79,90
11/23/2021,21:00:00,11.6,55,0.94,1038.74551,0,1,75,93
11/23/2021,22:00:00,11.6,51,0.94,963.2003823,0,1,75,93
11/23/2021,23:00:00,11.6,46,0.94,868.7689723,0,1,75,93
11/24/2021,0:00:00,11.6,82,0.94,1548.675124,0,1,77,90
11/24/2021,1:00:00,11.6,82,0.94,1548.675124,0,1,77,90
11/24/2021,2:00:00,11.6,82,0.94,1548.675124,0,1,77,90
11/24/2021,3:00:00,11.6,82,0.94,1548.675124,0,1,84,64
11/24/2021,4:00:00,11.5,82,0.94,1535.324477,0,1,84,64
11/24/2021,5:00:00,11.5,85,0.94,1591.494885,0,1,84,64
11/24/2021,6:00:00,11.5,74,0.94,1385.536723,0,1,87,42
11/24/2021,7:00:00,11.5,99,0.94,1853.623454,0,1,87,42
11/24/2021,8:00:00,11.6,100,0.94,1888.628201,0,1,87,42
11/24/2021,9:00:00,11.5,95,0.94,1778.729577,0,1,85,55
11/24/2021,10:00:00,11.6,88,0.94,1661.992817,0,1,85,55
11/24/2021,11:00:00,11.6,96,0.94,1813.083073,0,1,85,55
11/24/2021,12:00:00,11.6,96,0.94,1813.083073,0,1,78,80
11/24/2021,13:00:00,11.6,88,0.94,1661.992817,0,1,78,80
11/24/2021,14:00:00,11.6,87,0.94,1643.106534,0,1,78,80
11/24/2021,15:00:00,11.6,84,0.94,1586.447688,0,1,75,91
11/24/2021,16:00:00,11.5,89,0.94,1666.388761,0,1,75,91
11/24/2021,17:00:00,11.6,87,0.94,1643.106534,0,1,75,91
11/24/2021,18:00:00,11.6,61,0.94,1152.063202,0,1,76,93
11/24/2021,19:00:00,11.7,61,0.94,1161.994782,0,1,76,93
11/24/2021,20:00:00,11.7,56,0.94,1066.749308,0,1,76,93
11/24/2021,21:00:00,11.7,52,0.94,990.5529286,0,1,72,92
11/24/2021,22:00:00,11.7,44,0.94,838.1601704,0,1,72,92
11/24/2021,23:00:00,11.7,44,0.94,838.1601704,0,1,72,92
11/25/2021,0:00:00,11.6,58,0.93,1083.751118,0,1,74,91
11/25/2021,1:00:00,11.6,58,0.93,1083.751118,0,1,74,91
11/25/2021,2:00:00,11.6,58,0.93,1083.751118,0,1,74,91
11/25/2021,3:00:00,11.6,58,0.93,1083.751118,0,1,84,40
11/25/2021,4:00:00,11.5,64,0.93,1185.554137,0,1,84,40
11/25/2021,5:00:00,11.5,66,0.93,1222.602704,0,1,84,40
11/25/2021,6:00:00,11.5,91,0.93,1685.709788,0,1,87,30
11/25/2021,7:00:00,11.5,102,0.93,1889.476905,0,1,87,30
11/25/2021,8:00:00,11.6,91,0.93,1700.368134,0,1,87,30
11/25/2021,9:00:00,11.5,91,0.93,1685.709788,0,1,83,42
11/25/2021,10:00:00,11.4,89,0.93,1634.325037,0,1,83,42
11/25/2021,11:00:00,11.4,87,0.93,1597.598632,0,1,83,42
11/25/2021,12:00:00,11.4,82,0.93,1505.782618,0,1,75,78
11/25/2021,13:00:00,11.4,80,0.93,1469.056213,0,1,75,78
11/25/2021,14:00:00,11.5,80,0.93,1481.942671,0,1,75,78
11/25/2021,15:00:00,11.6,76,0.93,1420.087673,0,1,73,89
11/25/2021,16:00:00,11.5,67,0.93,1241.126987,0,1,73,89
11/25/2021,17:00:00,11.5,80,0.93,1481.942671,0,1,73,89
11/25/2021,18:00:00,11.6,62,0.93,1158.492575,0,1,73,92
11/25/2021,19:00:00,11.6,61,0.93,1139.807211,0,1,73,92
11/25/2021,20:00:00,11.6,59,0.93,1102.436483,0,1,73,92
11/25/2021,21:00:00,11.7,56,0.93,1055.400911,0,1,71,93
11/25/2021,22:00:00,11.7,48,0.93,904.6293522,0,1,71,93
11/25/2021,23:00:00,11.7,44,0.93,829.2435728,0,1,71,93
11/26/2021,0:00:00,11.5,58,0.94,1085.961215,0,1,74,89
11/26/2021,1:00:00,11.5,58,0.94,1085.961215,0,1,74,89
11/26/2021,2:00:00,11.5,58,0.94,1085.961215,0,1,74,89
11/26/2021,3:00:00,11.5,58,0.94,1085.961215,0,1,84,51
11/26/2021,4:00:00,11.4,60,0.94,1113.639387,0,1,84,51
11/26/2021,5:00:00,11.6,66,0.94,1246.494612,0,1,84,51
11/26/2021,6:00:00,11.6,78,0.94,1473.129996,0,1,87,35
11/26/2021,7:00:00,11.4,91,0.94,1689.019737,0,1,87,35
11/26/2021,8:00:00,11.6,96,0.94,1813.083073,0,1,87,35
11/26/2021,9:00:00,11.4,110,0.94,2041.67221,0,1,81,47
11/26/2021,10:00:00,11.4,110,0.94,2041.67221,0,1,81,47
11/26/2021,11:00:00,11.4,110,0.94,2041.67221,0,1,81,47
11/26/2021,12:00:00,11.6,108,0.94,2039.718457,0,1,74,78
11/26/2021,13:00:00,11.6,108,0.94,2039.718457,0,1,74,78
11/26/2021,14:00:00,11.4,110,0.94,2041.67221,0,1,74,78
11/26/2021,15:00:00,11.4,110,0.94,2041.67221,0,1,73,93
11/26/2021,16:00:00,11.4,102,0.94,1893.186958,0,1,73,93
11/26/2021,17:00:00,11.7,102,0.94,1943.007668,0,1,73,93
11/26/2021,18:00:00,11.6,62,0.94,1170.949484,0,1,72,91
11/26/2021,19:00:00,11.6,61,0.94,1152.063202,0,1,72,91
11/26/2021,20:00:00,11.6,59,0.94,1114.290638,0,1,72,91
11/26/2021,21:00:00,11.7,54,0.94,1028.651118,0,1,70,93
11/26/2021,22:00:00,11.7,48,0.94,914.3565495,0,1,70,93
11/26/2021,23:00:00,11.7,44,0.94,838.1601704,0,1,70,93
11/27/2021,0:00:00,11.6,82,0.93,1532.199857,0,1,73,91
11/27/2021,1:00:00,11.6,82,0.93,1532.199857,0,1,73,91
11/27/2021,2:00:00,11.6,82,0.93,1532.199857,0,1,73,91
11/27/2021,3:00:00,11.6,82,0.93,1532.199857,0,1,81,42
11/27/2021,4:00:00,11.4,84,0.93,1542.509024,0,1,81,42
11/27/2021,5:00:00,11.4,84,0.93,1542.509024,0,1,81,42
11/27/2021,6:00:00,11.5,97,0.93,1796.855489,0,1,84,28
11/27/2021,7:00:00,11.4,115,0.93,2111.768306,0,1,84,28
11/27/2021,8:00:00,11.4,115,0.93,2111.768306,0,1,84,28
11/27/2021,9:00:00,11.4,112,0.93,2056.678698,0,1,81,44
11/27/2021,10:00:00,11.6,112,0.93,2092.760781,0,1,81,44
11/27/2021,11:00:00,11.4,106,0.93,1946.499482,0,1,81,44
11/27/2021,12:00:00,11.5,108,0.93,2000.622606,0,1,72,77
11/27/2021,13:00:00,11.5,108,0.93,2000.622606,0,1,72,77
11/27/2021,14:00:00,11.5,108,0.93,2000.622606,0,1,72,77
11/27/2021,15:00:00,11.4,102,0.93,1873.046672,0,1,70,81
11/27/2021,16:00:00,11.5,100,0.93,1852.428339,0,1,70,81
11/27/2021,17:00:00,11.5,104,0.93,1926.525472,0,1,70,81
11/27/2021,18:00:00,11.6,62,0.93,1158.492575,0,1,71,93
11/27/2021,19:00:00,11.6,61,0.93,1139.807211,0,1,71,93
11/27/2021,20:00:00,11.6,57,0.93,1065.065754,0,1,71,93
11/27/2021,21:00:00,11.7,52,0.93,980.0151315,0,1,68,92
11/27/2021,22:00:00,11.7,44,0.93,829.2435728,0,1,68,92
11/27/2021,23:00:00,11.7,44,0.93,829.2435728,0,1,68,92
11/28/2021,0:00:00,11.6,72,0.95,1374.278393,1,1,69,79
11/28/2021,1:00:00,11.6,72,0.95,1374.278393,1,1,69,79
11/28/2021,2:00:00,11.6,72,0.95,1374.278393,1,1,69,79
11/28/2021,3:00:00,11.5,72,0.95,1362.431165,1,1,81,38
11/28/2021,4:00:00,11.5,72,0.95,1362.431165,1,1,81,38
11/28/2021,5:00:00,11.5,74,0.95,1400.276475,1,1,81,38
11/28/2021,6:00:00,11.4,96,0.95,1800.778584,1,1,85,28
11/28/2021,7:00:00,11.4,104,0.95,1950.843466,1,1,85,28
11/28/2021,8:00:00,11.6,116,0.95,2214.115188,1,1,85,28
11/28/2021,9:00:00,11.4,122,0.95,2288.48945,1,1,81,44
11/28/2021,10:00:00,11.5,116,0.95,2195.027988,1,1,81,44
11/28/2021,11:00:00,11.5,113,0.95,2138.260023,1,1,81,44
11/28/2021,12:00:00,11.5,107,0.95,2024.724093,1,1,73,72
11/28/2021,13:00:00,11.5,107,0.95,2024.724093,1,1,73,72
11/28/2021,14:00:00,11.5,107,0.95,2024.724093,1,1,73,72
11/28/2021,15:00:00,11.5,110,0.95,2081.492058,1,1,73,76
11/28/2021,16:00:00,11.5,113,0.95,2138.260023,1,1,73,76
11/28/2021,17:00:00,11.5,83,0.95,1570.580371,1,1,73,76
11/28/2021,18:00:00,11.6,82,0.95,1565.150392,1,1,68,92
11/28/2021,19:00:00,11.6,60,0.95,1145.231994,1,1,68,92
11/28/2021,20:00:00,11.6,58,0.95,1107.057594,1,1,68,92
11/28/2021,21:00:00,11.6,54,0.95,1030.708795,1,1,71,82
11/28/2021,22:00:00,11.6,48,0.95,916.1855952,1,1,71,82
11/28/2021,23:00:00,11.7,44,0.95,847.0767679,1,1,71,82
11/29/2021,0:00:00,11.6,72,0.91,1316.414039,0,1,73,59
11/29/2021,1:00:00,11.6,72,0.91,1316.414039,0,1,73,59
11/29/2021,2:00:00,11.5,72,0.91,1305.065642,0,1,73,59
11/29/2021,3:00:00,11.5,72,0.91,1305.065642,0,1,79,47
11/29/2021,4:00:00,11.4,74,0.91,1329.653836,0,1,79,47
11/29/2021,5:00:00,11.4,74,0.91,1329.653836,0,1,79,47
11/29/2021,6:00:00,11.3,93,0.91,1656.393096,0,1,82,36
11/29/2021,7:00:00,11.3,97,0.91,1727.63581,0,1,82,36
11/29/2021,8:00:00,11.4,105,0.91,1886.670983,0,1,82,36
11/29/2021,9:00:00,11.4,105,0.91,1886.670983,0,1,80,47
11/29/2021,10:00:00,11.5,99,0.91,1794.465258,0,1,80,47
11/29/2021,11:00:00,11.5,99,0.91,1794.465258,0,1,80,47
11/29/2021,12:00:00,11.5,99,0.91,1794.465258,0,1,75,67
11/29/2021,13:00:00,11.5,99,0.91,1794.465258,0,1,75,67
11/29/2021,14:00:00,11.5,103,0.91,1866.968905,0,1,75,67
11/29/2021,15:00:00,11.5,103,0.91,1866.968905,0,1,72,74
11/29/2021,16:00:00,11.5,97,0.91,1758.213435,0,1,72,74
11/29/2021,17:00:00,11.6,96,0.91,1755.218719,0,1,72,74
11/29/2021,18:00:00,11.6,62,0.91,1133.578756,0,1,72,80
11/29/2021,19:00:00,11.6,60,0.91,1097.011699,0,1,72,80
11/29/2021,20:00:00,11.6,58,0.91,1060.444643,0,1,72,80
11/29/2021,21:00:00,11.6,54,0.91,987.3105295,0,1,72,89
11/29/2021,22:00:00,11.6,48,0.91,877.6093596,0,1,72,89
11/29/2021,23:00:00,11.7,44,0.91,811.4103777,0,1,72,89
11/30/2021,0:00:00,11.5,84,0.93,1556.039805,0,1,74,51
11/30/2021,1:00:00,11.5,84,0.93,1556.039805,0,1,74,51
11/30/2021,2:00:00,11.5,84,0.93,1556.039805,0,1,74,51
11/30/2021,3:00:00,11.5,84,0.93,1556.039805,0,1,83,35
11/30/2021,4:00:00,11.4,84,0.93,1542.509024,0,1,83,35
11/30/2021,5:00:00,11.3,84,0.93,1528.978243,0,1,83,35
11/30/2021,6:00:00,11.4,101,0.93,1854.683469,0,1,85,30
11/30/2021,7:00:00,11.3,111,0.93,2020.435535,0,1,85,30
11/30/2021,8:00:00,11.4,112,0.93,2056.678698,0,1,85,30
11/30/2021,9:00:00,11.4,112,0.93,2056.678698,0,1,80,35
11/30/2021,10:00:00,11.4,112,0.93,2056.678698,0,1,80,35
11/30/2021,11:00:00,11.5,116,0.93,2148.816873,0,1,80,35
