VOLTAGE,CURRENT,PF,PowerConsumption_Zone1,WEEKEND/WEEKDAY,SEASON,Temp_(F),Humidity_(%),Datetime,hour,day,month,dayofweek,quarter,is_weekend,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,power_roll_mean_24,power_roll_std_24,power_roll_max_24,power_roll_min_24,power_lag_1,power_lag_24,power_lag_168,power_diff_1,power_diff_24,LSTM_Prediction,Actual_Power
11.6,128,0.92,2366.009116,0,1,75,70,2021-12-09 14:00:00,14,9,12,3,4,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1795.0402992250001,591.8568318475062,2513.884686,822.1560209,2181.164654,2387.216346,2194.040719,184.84446200000002,-21.20722999999998,2127.9226,2366.009116
11.6,132,0.92,2439.946901,0,1,71,87,2021-12-09 15:00:00,15,9,12,3,4,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1799.5328060166667,596.5018319075139,2513.884686,822.1560209,2366.009116,2332.126738,2194.040719,73.93778499999962,107.82016299999987,2155.5066,2439.946901
11.5,124,0.92,2272.312095,0,1,71,87,2021-12-09 16:00:00,16,9,12,3,4,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1797.671428725,594.8844312379935,2513.884686,822.1560209,2439.946901,2316.98515,2138.260023,-167.63480599999957,-44.67305499999975,2009.6447,2272.312095
11.8,107,0.92,2011.936362,0,1,71,87,2021-12-09 17:00:00,17,9,12,3,4,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1788.0484431416664,589.2102820092525,2513.884686,822.1560209,2272.312095,2242.888016,1952.324369,-260.3757330000003,-230.95165399999996,1633.6888,2011.9363619999997
11.7,61,0.92,1137.271488,0,1,69,90,2021-12-09 18:00:00,18,9,12,3,4,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1786.748105975,590.6696967779951,2513.884686,822.1560209,2011.936362,1168.47958,1202.493594,-874.6648739999998,-31.20809199999985,968.3307,1137.271488
11.7,59,0.92,1099.983899,0,1,69,90,2021-12-09 19:00:00,19,9,12,3,4,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1786.2499248916668,591.2683256185492,2513.884686,822.1560209,1137.271488,1111.940245,1145.231994,-37.287589000000025,-11.95634599999994,669.45044,1099.983899
11.8,52,0.92,977.7634655,0,1,69,90,2021-12-09 20:00:00,20,9,12,3,4,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1786.156105475,591.4019804825216,2513.884686,822.1560209,1099.983899,980.0151315,1030.708795,-122.22043350000001,-2.251666,651.07983,977.7634655
11.8,49,0.92,921.3540348,0,1,68,92,2021-12-09 21:00:00,21,9,12,3,4,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1786.0676987166664,591.5366899262224,2513.884686,822.1560209,977.7634655,923.475797,973.4471949,-56.40943070000003,-2.121762199999921,699.0493,921.3540348
11.8,44,0.92,827.3383169,0,1,68,92,2021-12-09 22:00:00,22,9,12,3,4,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1785.5050708791666,592.4804793474199,2513.884686,822.1560209,921.3540348,840.841385,878.0111954,-94.01571790000003,-13.50306809999995,774.32196,827.3383168999999
11.8,44,0.92,827.3383169,0,1,68,92,2021-12-09 23:00:00,23,9,12,3,4,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1785.7209998791666,592.1149543467939,2513.884686,827.3383169,827.3383169,822.1560209,839.8367956,0.0,5.182295999999951,818.29694,827.3383168999999
11.7,88,0.94,1676.320341,0,1,71,91,2021-12-10 00:00:00,0,10,12,4,4,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1794.2582783374999,588.8544678839431,2513.884686,827.3383169,827.3383169,1471.425658,1492.016278,848.9820241000001,204.894683,1031.5739,1676.320341
11.7,88,0.94,1676.320341,0,1,71,91,2021-12-10 01:00:00,1,10,12,4,4,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1802.7955567958334,585.4459338392263,2513.884686,827.3383169,1676.320341,1471.425658,1492.016278,0.0,204.894683,1638.0936,1676.320341
11.7,88,0.94,1676.320341,0,1,71,91,2021-12-10 02:00:00,2,10,12,4,4,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1811.3328352541666,581.8867505512661,2513.884686,827.3383169,1676.320341,1471.425658,1492.016278,0.0,204.894683,1590.0011,1676.320341
11.6,88,0.94,1661.992817,0,1,79,72,2021-12-10 03:00:00,3,10,12,4,4,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1819.2731335458332,578.3361732087393,2513.884686,827.3383169,1676.320341,1471.425658,1492.016278,-14.32752400000004,190.56715899999995,1689.0992,1661.992817
11.6,93,0.94,1756.424227,0,1,79,72,2021-12-10 04:00:00,4,10,12,4,4,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1820.4318755458335,578.1744708355823,2513.884686,827.3383169,1661.992817,1728.614419,1610.218354,94.43140999999991,27.809807999999975,1834.2539,1756.4242269999997
11.5,103,0.94,1928.517331,0,1,79,72,2021-12-10 05:00:00,5,10,12,4,4,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1818.2441510458332,577.6394885202991,2513.884686,827.3383169,1756.424227,1981.022719,1710.999462,172.09310400000004,-52.50538800000004,2054.1357,1928.517331
11.4,127,0.94,2357.20337,0,1,81,54,2021-12-10 06:00:00,6,10,12,4,4,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1823.3083789625,581.9746617412043,2513.884686,827.3383169,1928.517331,2235.6619,1931.773586,428.68603900000016,121.54147000000012,2207.0894,2357.20337
11.4,138,0.94,2561.370591,0,1,81,54,2021-12-10 07:00:00,7,10,12,4,4,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1827.8498162125,587.4960981260931,2561.370591,827.3383169,2357.20337,2452.376097,2208.718118,204.1672209999997,108.99449400000003,2404.2844,2561.370591
11.4,141,0.94,2617.05256,0,1,81,54,2021-12-10 08:00:00,8,10,12,4,4,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1836.1056363791665,597.4706806255708,2617.05256,827.3383169,2561.370591,2418.912876,2338.642713,55.68196900000021,198.13968400000022,2517.8054,2617.05256
11.6,136,0.94,2568.534353,0,1,79,57,2021-12-10 09:00:00,9,10,12,4,4,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1843.8669560458331,606.0225465857308,2617.05256,827.3383169,2617.05256,2382.262681,2245.839431,-48.518207000000075,186.27167199999985,2559.1191,2568.534353
11.5,136,0.94,2546.391815,0,1,79,57,2021-12-10 10:00:00,10,10,12,4,4,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1850.7056699625,613.2452984247956,2617.05256,827.3383169,2568.534353,2382.262681,2396.604061,-22.14253800000006,164.1291339999998,2521.1248,2546.391815
11.5,132,0.94,2471.497938,0,1,79,57,2021-12-10 11:00:00,11,10,12,4,4,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1878.0937233375,626.0869516416296,2617.05256,827.3383169,2546.391815,1814.184657,2301.5214,-74.89387699999997,657.313281,2515.8127,2471.497938
11.6,130,0.94,2455.216661,0,1,73,86,2021-12-10 12:00:00,12,10,12,4,4,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1875.6492222958334,623.6062496650658,2617.05256,827.3383169,2471.497938,2513.884686,2359.157123,-16.281277000000046,-58.66802499999994,2503.4785,2455.216661
11.6,130,0.94,2455.216661,0,1,73,86,2021-12-10 13:00:00,13,10,12,4,4,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1887.0680559208333,631.89771940026,2617.05256,827.3383169,2455.216661,2181.164654,2321.710184,0.0,274.0520069999998,2446.101,2455.216661
11.2,128,0.94,2334.083955,0,1,73,86,2021-12-10 14:00:00,14,10,12,4,4,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1885.7378408791667,630.878440254235,2617.05256,827.3383169,2455.216661,2366.009116,2284.263246,-121.13270599999987,-31.925161000000116,2373.7202,2334.083955
11.7,122,0.94,2323.989563,0,1,70,91,2021-12-10 15:00:00,15,10,12,4,4,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1880.9062851291665,626.8808770399914,2617.05256,827.3383169,2334.083955,2439.946901,2338.642713,-10.09439199999997,-115.95733799999971,2345.1892,2323.989563
11.7,118,0.94,2247.793184,0,1,70,91,2021-12-10 16:00:00,16,10,12,4,4,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1879.8846638375,626.2349198560898,2617.05256,827.3383169,2323.989563,2272.312095,2246.816308,-76.19637899999998,-24.518911000000116,2218.6235,2247.793184
11.9,112,0.94,2169.968677,0,1,70,91,2021-12-10 17:00:00,17,10,12,4,4,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1886.4693436291666,628.5104721551065,2617.05256,827.3383169,2247.793184,2011.936362,2133.498616,-77.82450700000027,158.03231499999993,1841.6018,2169.968677
11.7,61,0.94,1161.994782,0,1,70,91,2021-12-10 18:00:00,18,10,12,4,4,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1887.4994808791664,627.2481309234788,2617.05256,827.3383169,2169.968677,1137.271488,1170.949484,-1007.9738949999999,24.723293999999896,1378.7465,1161.994782
11.7,59,0.94,1123.896592,0,1,68,94,2021-12-10 19:00:00,19,10,12,4,4,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1888.4958430875001,625.9604711328395,2617.05256,827.3383169,1161.994782,1099.983899,1170.949484,-38.09818999999993,23.91269299999999,764.6114,1123.896592
11.7,56,0.94,1066.749308,0,1,68,94,2021-12-10 20:00:00,20,10,12,4,4,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1892.203586525,620.5717465562122,2617.05256,827.3383169,1123.896592,977.7634655,1019.859228,-57.14728400000013,88.98584249999988,691.83905,1066.749308
11.8,50,0.94,960.5953779,0,1,68,94,2021-12-10 21:00:00,21,10,12,4,4,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1893.8386424875,617.9487304907814,2617.05256,827.3383169,1066.749308,921.3540348,914.3565495,-106.15393009999991,39.241343099999995,734.0201,960.5953779
11.8,45,0.94,864.5358401,0,1,68,94,2021-12-10 22:00:00,22,10,12,4,4,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1895.3885392875,615.19803220452,2617.05256,827.3383169,960.5953779,827.3383169,838.1601704,-96.05953780000004,37.19752319999998,786.6445,864.5358401
11.8,44,0.94,845.3239325,0,1,68,94,2021-12-10 23:00:00,23,10,12,4,4,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1896.1379399375,613.8499021855918,2617.05256,845.3239325,864.5358401,827.3383169,838.1601704,-19.211907600000018,17.98561559999996,893.5173,845.3239324999998
11.7,88,0.92,1640.653951,0,1,69,96,2021-12-11 00:00:00,0,11,12,5,4,1,0.0,1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1894.6518403541668,614.4480889913726,2617.05256,845.3239325,845.3239325,1676.320341,1397.584868,795.3300185,-35.66639000000009,1110.909,1640.653951
11.7,88,0.92,1640.653951,0,1,69,96,2021-12-11 01:00:00,1,11,12,5,4,1,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1893.1657407708333,615.041947098176,2617.05256,845.3239325,1640.653951,1676.320341,1397.584868,0.0,-35.66639000000009,1449.3829,1640.653951
11.7,90,0.92,1677.94154,0,1,69,96,2021-12-11 02:00:00,2,11,12,5,4,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1893.2332907291666,615.0171840498161,2617.05256,845.3239325,1640.653951,1676.320341,1397.584868,37.287589000000025,1.6211989999999332,1520.8317,1677.9415399999998
11.6,92,0.92,1700.569052,0,1,82,49,2021-12-11 03:00:00,3,11,12,5,4,1,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1894.8406338541665,614.4366982115474,2617.05256,845.3239325,1677.94154,1661.992817,1397.584868,22.627512000000024,38.576235,1676.8185,1700.5690520000003
11.4,95,0.92,1725.746143,0,1,82,49,2021-12-11 04:00:00,4,11,12,5,4,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1893.5623803541666,614.7689958976833,2617.05256,845.3239325,1700.569052,1756.424227,1460.4306,25.17709100000002,-30.6780839999999,1826.1001,1725.746143
11.3,106,0.92,1908.678421,0,1,82,49,2021-12-11 05:00:00,5,11,12,5,4,1,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1892.7357591041666,614.7332885129807,2617.05256,845.3239325,1725.746143,1928.517331,1813.083073,182.932278,-19.83890999999994,1949.3789,1908.678421
11.5,116,0.92,2125.711315,0,1,86,36,2021-12-11 06:00:00,6,11,12,5,4,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1883.0902568125,608.9172842757483,2617.05256,845.3239325,1908.678421,2357.20337,2153.036149,217.03289399999994,-231.49205500000016,2125.9626,2125.711315
11.2,140,0.92,2498.587213,0,1,86,36,2021-12-11 07:00:00,7,11,12,5,4,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1880.4742827291666,606.0045203843875,2617.05256,845.3239325,2125.711315,2561.370591,2301.5214,372.8758979999998,-62.783378000000084,2302.5781,2498.587213
11.2,140,0.92,2498.587213,0,1,86,36,2021-12-11 08:00:00,8,11,12,5,4,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1875.5382266041668,600.1987096723534,2568.534353,845.3239325,2498.587213,2617.05256,2415.327531,0.0,-118.46534700000029,2472.5925,2498.587213
11.8,136,0.92,2557.227525,0,1,79,44,2021-12-11 09:00:00,9,11,12,5,4,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1875.0671087708333,599.6352745310269,2557.227525,845.3239325,2498.587213,2568.534353,2321.710184,58.640311999999994,-11.306828000000223,2483.1626,2557.227525
11.5,155,0.92,2840.390119,0,1,79,44,2021-12-11 10:00:00,10,11,12,5,4,1,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1887.3170381041666,616.7060758247172,2840.390119,845.3239325,2557.227525,2546.391815,2301.5214,283.16259400000035,293.9983040000002,2502.4646,2840.390119
11.6,152,0.92,2809.635825,0,1,79,44,2021-12-11 11:00:00,11,11,12,5,4,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1901.4061167291666,634.2454401008871,2840.390119,845.3239325,2840.390119,2471.497938,2359.157123,-30.7542940000003,338.13788699999986,2578.0933,2809.635825
11.6,147,0.92,2717.213594,0,1,71,76,2021-12-11 12:00:00,12,11,12,5,4,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1912.3226556041666,646.3315551756524,2840.390119,845.3239325,2809.635825,2455.216661,2452.774469,-92.42223100000001,261.9969329999999,2521.332,2717.213594
11.4,147,0.92,2670.365084,0,1,71,76,2021-12-11 13:00:00,13,11,12,5,4,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1921.2871732291667,655.614174127437,2840.390119,845.3239325,2717.213594,2455.216661,2434.051,-46.848509999999806,215.1484230000001,2464.514,2670.365084
11.4,155,0.92,2815.691075,0,1,71,76,2021-12-11 14:00:00,14,11,12,5,4,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1941.3541365625,675.8563491031807,2840.390119,845.3239325,2670.365084,2334.083955,2431.445995,145.32599100000016,481.6071200000001,2438.1433,2815.691075
11.4,155,0.92,2815.691075,0,1,69,81,2021-12-11 15:00:00,15,11,12,5,4,1,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1961.8416995625,695.1372386545354,2840.390119,845.3239325,2815.691075,2323.989563,2487.127965,0.0,491.7015120000001,2462.2666,2815.691075
11.4,146,0.92,2652.199335,0,1,69,81,2021-12-11 16:00:00,16,11,12,5,4,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1978.6919558541667,707.1674673759293,2840.390119,845.3239325,2815.691075,2247.793184,2284.263246,-163.4917400000004,404.4061509999997,2399.6248,2652.199335
11.8,134,0.92,2519.621238,0,1,69,81,2021-12-11 17:00:00,17,11,12,5,4,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1993.2608125625002,714.8395285174445,2840.390119,845.3239325,2652.199335,2169.968677,2190.6459,-132.57809699999962,349.65256100000033,2030.2305,2519.621238
11.7,61,0.92,1137.271488,0,1,69,94,2021-12-11 18:00:00,18,11,12,5,4,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1992.2306753125001,716.1062201701193,2840.390119,845.3239325,2519.621238,1161.994782,1181.043876,-1382.34975,-24.723293999999896,1191.6677,1137.271488
11.7,59,0.92,1099.983899,0,1,69,94,2021-12-11 19:00:00,19,11,12,5,4,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1991.2343131041664,717.3824136618517,2840.390119,845.3239325,1137.271488,1123.896592,952.4547391,-37.287589000000025,-23.91269299999999,857.4743,1099.983899
11.7,56,0.92,1044.052514,0,1,69,94,2021-12-11 20:00:00,20,11,12,5,4,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1990.2886133541667,718.6679254450205,2840.390119,845.3239325,1099.983899,1066.749308,1047.700213,-55.93138500000009,-22.696793999999954,837.65643,1044.052514
11.8,50,0.92,940.1571783,0,1,65,92,2021-12-11 21:00:00,21,11,12,5,4,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1989.4370217041667,719.9520808090081,2840.390119,845.3239325,1044.052514,960.5953779,952.4547391,-103.89533569999992,-20.43819959999996,825.0619,940.1571783
11.8,45,0.92,846.1414605,0,1,65,92,2021-12-11 22:00:00,22,11,12,5,4,1,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1988.6705892208336,721.2103637832583,2840.390119,845.3239325,940.1571783,864.5358401,838.1601704,-94.01571780000006,-18.39437959999998,900.0858,846.1414605
11.8,44,0.92,827.3383169,0,1,65,92,2021-12-11 23:00:00,23,11,12,5,4,1,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1987.9211885708335,722.458319360991,2840.390119,827.3383169,846.1414605,845.3239325,838.1601704,-18.8031436,-17.98561559999996,1054.7609,827.3383168999999
11.4,100,0.97,1915.301783,1,1,68,94,2021-12-12 00:00:00,0,12,12,6,4,1,0.0,1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1999.3648482375,718.8848429694445,2840.390119,827.3383169,827.3383169,1640.653951,1397.584868,1087.9634661,274.6478319999999,1283.3594,1915.301783
11.4,100,0.97,1915.301783,1,1,68,94,2021-12-12 01:00:00,1,12,12,6,4,1,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2010.8085079041666,715.1024467864806,2840.390119,827.3383169,1915.301783,1640.653951,1397.584868,0.0,274.6478319999999,1648.9674,1915.301783
11.4,100,0.97,1915.301783,1,1,68,94,2021-12-12 02:00:00,2,12,12,6,4,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2020.6985180291667,711.9330188686208,2840.390119,827.3383169,1915.301783,1677.94154,1397.584868,0.0,237.36024299999985,1777.1177,1915.301783
11.4,100,0.97,1915.301783,1,1,82,46,2021-12-12 03:00:00,3,12,12,6,4,1,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2029.6457151541665,709.0784796767276,2840.390119,827.3383169,1915.301783,1700.569052,1385.536723,0.0,214.73273099999983,1849.8179,1915.301783
11.2,106,0.97,1994.601997,1,1,82,46,2021-12-12 04:00:00,4,12,12,6,4,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2040.8480424041666,706.1864508939414,2840.390119,827.3383169,1915.301783,1725.746143,1484.852516,79.3002140000001,268.8558539999999,1966.2421,1994.601997
11.2,109,0.97,2051.052997,1,1,82,46,2021-12-12 05:00:00,5,12,12,6,4,1,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2046.7803164041668,705.6256769113827,2840.390119,827.3383169,1994.601997,1908.678421,1710.999462,56.450999999999794,142.3745759999997,2100.1602,2051.052997
11.2,142,0.97,2672.013996,1,1,85,38,2021-12-12 06:00:00,6,12,12,6,4,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2069.5429281125002,717.0024098510733,2840.390119,827.3383169,2051.052997,2125.711315,1896.443214,620.9609990000004,546.3026810000001,2196.5598,2672.013996
11.3,169,0.97,3208.466504,1,1,85,38,2021-12-12 07:00:00,7,12,12,6,4,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2099.1212319041665,749.3822780720595,3208.466504,827.3383169,2672.013996,2498.587213,2078.793523,536.4525079999999,709.8792910000002,2553.5947,3208.466504
11.3,171,0.97,3246.436522,1,1,85,38,2021-12-12 08:00:00,8,12,12,6,4,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2130.2816197791667,781.5718109411245,3246.436522,827.3383169,3208.466504,2498.587213,2579.931247,37.97001799999998,747.8493090000002,2703.1636,3246.436522
11.3,167,0.97,3170.496487,1,1,78,44,2021-12-12 09:00:00,9,12,12,6,4,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2155.834493195833,805.7874026440171,3246.436522,827.3383169,3246.436522,2557.227525,2704.483021,-75.94003500000008,613.2689620000001,2613.5747,3170.496487
11.3,167,0.97,3170.496487,1,1,78,44,2021-12-12 10:00:00,10,12,12,6,4,1,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2169.588925195833,820.6606276079283,3246.436522,827.3383169,3170.496487,2840.390119,2778.074395,0.0,330.10636799999975,2493.419,3170.496487
11.4,160,0.97,3064.482853,1,1,78,44,2021-12-12 11:00:00,11,12,12,6,4,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2180.2075513625,830.887369911023,3246.436522,827.3383169,3170.496487,2809.635825,2778.074395,-106.01363399999991,254.84702800000014,2450.1423,3064.4828530000004
11.4,142,0.97,2719.728532,1,1,68,78,2021-12-12 12:00:00,12,12,12,6,4,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2180.3123404458333,830.9581957037657,3246.436522,827.3383169,3064.482853,2717.213594,2709.855842,-344.7543209999999,2.5149380000002566,2433.165,2719.728532
11.5,152,0.97,2936.796067,1,1,68,78,2021-12-12 13:00:00,13,12,12,6,4,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2191.4136314041666,839.525312003641,3246.436522,827.3383169,2719.728532,2670.365084,2583.838754,217.06753500000013,266.4309830000002,2429.0872,2936.796067
11.4,136,0.97,2604.810425,1,1,68,78,2021-12-12 14:00:00,14,12,12,6,4,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2182.6269376541663,833.7913636715243,3246.436522,827.3383169,2936.796067,2815.691075,2583.838754,-331.9856420000001,-210.88065000000006,2516.989,2604.810425
11.6,75,0.97,1461.677677,1,1,65,84,2021-12-12 15:00:00,15,12,12,6,4,1,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2126.2097127375,834.9015259062458,3246.436522,827.3383169,2604.810425,2815.691075,2579.931247,-1143.1327480000002,-1354.0133980000003,2682.2131,1461.677677
11.5,134,0.97,2589.017586,1,1,65,84,2021-12-12 16:00:00,16,12,12,6,4,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2123.5771398624997,833.2689045419535,3246.436522,827.3383169,1461.677677,2652.199335,2246.816308,1127.339909,-63.181748999999854,1867.6144,2589.017586
11.4,118,0.97,2260.056104,1,1,65,84,2021-12-12 17:00:00,17,12,12,6,4,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2112.7619259458334,829.5813736036718,3246.436522,827.3383169,2589.017586,2519.621238,2228.581277,-328.96148200000016,-259.5651340000004,2765.5598,2260.056104
11.7,62,0.97,1218.736766,1,1,67,88,2021-12-12 18:00:00,18,12,12,6,4,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,2116.1563125291664,825.5734171218401,3246.436522,827.3383169,2260.056104,1137.271488,1181.043876,-1041.3193379999998,81.4652779999999,1258.6295,1218.7367659999998
